,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
51637,1654782242,26.88,47.78,1327,408,12948,19397,938.707,1.92,2.0,13.23,2.064,0.047,20899,1
51638,1654782243,26.88,47.71,1390,414,12944,19387,938.7,1.95,2.03,13.45,2.097,0.047,20900,1
51639,1654782244,26.92,47.67,1360,417,12942,19387,938.695,1.96,2.03,13.46,2.098,0.047,20901,1
51640,1654782245,26.92,47.61,1335,407,12953,19398,938.689,1.94,2.01,13.33,2.078,0.047,20902,1
51641,1654782246,26.95,47.57,1356,407,12948,19392,938.701,1.93,2.0,13.26,2.068,0.047,20903,1
51642,1654782247,26.98,47.49,1329,413,12941,19385,938.693,1.91,1.98,13.13,2.048,0.046,20904,1
51643,1654782248,26.99,47.46,1341,401,12955,19397,938.698,1.91,1.98,13.12,2.046,0.046,20905,1
51644,1654782249,26.99,47.42,1291,401,12954,19405,938.694,1.92,1.99,13.21,2.06,0.047,20906,1
51645,1654782250,27.02,47.39,1325,406,12952,19393,938.704,1.91,1.98,13.14,2.049,0.046,20907,1
51646,1654782251,27.02,47.32,1344,418,12946,19395,938.699,1.91,1.99,13.17,2.053,0.046,20908,1
51647,1654782252,27.04,47.3,1341,415,12955,19406,938.695,1.94,2.01,13.33,2.078,0.047,20909,1
51648,1654782253,27.05,47.26,1343,408,12947,19391,938.696,1.97,2.05,13.57,2.117,0.048,20910,1
51649,1654782254,25.89,47.27,1373,429,12937,19383,938.691,1.98,2.05,13.61,2.122,0.048,20911,1
51650,1654782255,25.44,47.96,1425,440,12930,19376,938.691,1.97,2.05,13.55,2.114,0.048,20912,1
51651,1654782256,25.3,48.83,1412,440,12934,19376,938.701,2.0,2.08,13.75,2.144,0.048,20913,1
51652,1654782257,25.17,49.64,1404,437,12937,19387,938.701,1.99,2.07,13.71,2.139,0.048,20914,1
51653,1654782258,25.09,50.29,1412,436,12930,19382,938.704,2.01,2.09,13.82,2.156,0.049,20915,1
51654,1654782259,25.0,50.79,1362,413,12943,19381,938.704,2.03,2.11,13.98,2.18,0.049,20916,1
51655,1654782260,24.93,51.25,1339,417,12946,19395,938.705,2.07,2.15,14.24,2.22,0.05,20917,1
51656,1654782261,24.87,51.6,1352,417,12943,19391,938.7,2.08,2.16,14.3,2.23,0.05,20918,1
51657,1654782262,24.82,51.91,1362,431,12944,19389,938.702,2.05,2.13,14.13,2.203,0.05,20919,1
51658,1654782263,24.78,52.12,1325,417,12945,19385,938.706,2.03,2.11,13.99,2.181,0.049,20920,1
51659,1654782264,24.78,52.35,1316,408,12944,19399,938.702,2.05,2.13,14.1,2.199,0.05,20921,1
51660,1654782265,24.71,52.52,1314,420,12950,19393,938.697,2.07,2.15,14.26,2.223,0.05,20922,1
51661,1654782266,24.69,52.66,1352,417,12946,19388,938.695,2.14,2.22,14.72,2.296,0.052,20923,1
51662,1654782267,24.64,52.83,1387,426,12945,19385,938.689,2.16,2.24,14.84,2.314,0.052,20924,1
51663,1654782268,24.64,52.92,1360,422,12943,19388,938.685,2.17,2.25,14.93,2.328,0.053,20925,1
51664,1654782269,24.58,53.04,1341,424,12945,19392,938.694,2.17,2.26,14.96,2.334,0.053,20926,1
51665,1654782270,24.57,53.11,1356,440,12937,19380,938.68,2.13,2.21,14.65,2.285,0.052,20927,1
51666,1654782271,24.52,53.22,1354,418,12943,19383,938.675,2.12,2.2,14.6,2.277,0.051,20928,1
51667,1654782272,24.51,53.3,1377,431,12937,19383,938.665,2.08,2.16,14.32,2.233,0.05,20929,1
51668,1654782273,24.51,53.38,1337,422,12943,19387,938.666,2.08,2.16,14.31,2.231,0.05,20930,1
51669,1654782274,24.52,53.43,1356,426,12945,19390,938.678,2.08,2.16,14.31,2.232,0.05,20931,1
51670,1654782275,24.45,53.49,1400,430,12941,19385,938.687,2.07,2.15,14.25,2.222,0.05,20932,1
51671,1654782276,24.44,53.56,1366,424,12944,19388,938.685,2.06,2.14,14.19,2.213,0.05,20933,1
51672,1654782277,24.43,53.61,1390,429,12943,19381,938.699,2.07,2.15,14.22,2.217,0.05,20934,1
51673,1654782278,24.43,53.67,1387,435,12935,19370,938.692,2.07,2.15,14.25,2.222,0.05,20935,1
51674,1654782279,24.4,53.7,1419,435,12942,19384,938.687,2.05,2.13,14.14,2.205,0.05,20936,1
51675,1654782280,24.38,53.74,1394,423,12937,19374,938.69,2.04,2.12,14.07,2.194,0.05,20937,1
51676,1654782281,24.4,53.76,1381,425,12943,19386,938.69,2.03,2.11,13.95,2.176,0.049,20938,1
51677,1654782282,24.36,53.82,1346,426,12946,19384,938.69,2.02,2.1,13.9,2.168,0.049,20939,1
51678,1654782283,24.33,53.9,1400,420,12935,19377,938.689,2.04,2.12,14.05,2.192,0.05,20940,1
51679,1654782284,25.55,53.9,1321,400,12955,19394,938.7,2.05,2.12,14.08,2.195,0.05,20941,1
51680,1654782285,25.92,53.17,1314,400,12954,19403,938.691,2.08,2.16,14.32,2.233,0.05,20942,1
51681,1654782286,26.09,52.22,1331,401,12948,19402,938.687,2.07,2.15,14.27,2.225,0.05,20943,1
51682,1654782287,26.23,51.4,1350,404,12952,19383,938.691,2.04,2.12,14.04,2.189,0.049,20944,1
51683,1654782288,26.3,50.71,1362,413,12950,19387,938.692,2.03,2.11,13.98,2.18,0.049,20945,1
51684,1654782289,26.39,50.11,1343,403,12950,19396,938.69,2.02,2.1,13.92,2.17,0.049,20946,1
51685,1654782290,26.44,49.78,1373,422,12944,19390,938.7,2.01,2.09,13.87,2.162,0.049,20947,1
51686,1654782291,26.51,49.37,1400,420,12946,19384,938.704,1.99,2.07,13.69,2.135,0.048,20948,1
51687,1654782292,26.56,49.09,1383,416,12951,19387,938.697,1.99,2.07,13.68,2.134,0.048,20949,1
51688,1654782293,26.63,48.83,1375,411,12953,19393,938.696,1.98,2.06,13.64,2.127,0.048,20950,1
51689,1654782294,26.63,48.66,1354,411,12946,19388,938.689,1.96,2.03,13.48,2.102,0.047,20951,1
51690,1654782295,26.68,48.51,1367,422,12941,19382,938.688,1.94,2.01,13.32,2.077,0.047,20952,1
51691,1654782296,26.71,48.4,1335,409,12941,19393,938.693,1.88,1.96,12.96,2.022,0.046,20953,1
51692,1654782297,26.75,48.25,1362,406,12944,19383,938.684,1.85,1.93,12.77,1.991,0.045,20954,1
51693,1654782298,26.78,48.19,1346,419,12941,19389,938.685,1.8,1.87,12.41,1.935,0.044,20955,1
51694,1654782299,26.81,48.11,1346,420,12947,19390,938.694,1.77,1.84,12.19,1.901,0.043,20956,1
51695,1654782300,26.83,47.97,1352,419,12944,19390,938.698,1.75,1.81,12.02,1.874,0.042,20957,1
51696,1654782301,26.83,47.92,1364,420,12950,19386,938.696,1.74,1.81,11.97,1.867,0.042,20958,1
51697,1654782302,26.85,47.87,1343,414,12943,19387,938.693,1.75,1.81,12.02,1.875,0.042,20959,1
51698,1654782303,26.9,47.78,1379,412,12947,19384,938.695,1.77,1.84,12.18,1.899,0.043,20960,1
51699,1654782304,26.91,47.73,1341,422,12944,19388,938.682,1.79,1.86,12.31,1.92,0.043,20961,1
51700,1654782305,26.92,47.73,1343,413,12944,19397,938.678,1.8,1.87,12.36,1.927,0.044,20962,1
51701,1654782306,26.94,47.63,1381,416,12948,19393,938.675,1.79,1.86,12.3,1.919,0.043,20963,1
51702,1654782307,26.96,47.61,1373,408,12941,19382,938.688,1.78,1.85,12.23,1.908,0.043,20964,1
51703,1654782308,26.96,47.55,1360,425,12942,19385,938.678,1.78,1.85,12.26,1.913,0.043,20965,1
51704,1654782309,26.99,47.48,1350,413,12944,19389,938.68,1.81,1.88,12.45,1.941,0.044,20966,1
51705,1654782310,27.02,47.46,1350,408,12952,19386,938.686,1.82,1.89,12.51,1.951,0.044,20967,1
51706,1654782311,27.01,47.43,1364,414,12945,19385,938.683,1.82,1.89,12.53,1.954,0.044,20968,1
51707,1654782312,27.02,47.36,1367,413,12945,19383,938.68,1.85,1.92,12.72,1.983,0.045,20969,1
51708,1654782313,27.04,47.34,1383,417,12945,19390,938.691,1.86,1.93,12.77,1.992,0.045,20970,1
51709,1654782314,25.86,47.34,1412,437,12935,19372,938.691,1.87,1.95,12.9,2.011,0.045,20971,1
51710,1654782315,25.45,48.05,1440,443,12928,19358,938.694,1.92,1.99,13.18,2.056,0.046,20972,1
51711,1654782316,25.28,48.95,1431,433,12928,19364,938.696,1.92,2.0,13.24,2.065,0.047,20973,1
51712,1654782317,25.16,49.74,1427,442,12929,19366,938.709,1.92,1.99,13.21,2.059,0.047,20974,1
51713,1654782318,25.07,50.37,1412,432,12941,19373,938.705,1.94,2.01,13.33,2.078,0.047,20975,1
51714,1654782319,24.99,50.9,1419,437,12932,19376,938.701,1.94,2.02,13.36,2.084,0.047,20976,1
51715,1654782320,24.93,51.33,1358,415,12945,19383,938.698,1.93,2.01,13.31,2.075,0.047,20977,1
51716,1654782321,24.89,51.67,1413,426,12939,19378,938.694,1.93,2.0,13.27,2.069,0.047,20978,1
51717,1654782322,24.8,52.0,1406,431,12944,19379,938.689,1.93,2.01,13.29,2.073,0.047,20979,1
51718,1654782323,24.79,52.24,1354,422,12946,19381,938.688,1.91,1.98,13.14,2.05,0.046,20980,1
51719,1654782324,24.75,52.43,1383,412,12943,19381,938.688,1.9,1.97,13.05,2.035,0.046,20981,1
51720,1654782325,24.71,52.56,1389,422,12941,19373,938.694,1.88,1.95,12.93,2.016,0.046,20982,1
51721,1654782326,24.68,52.73,1394,420,12941,19377,938.692,1.89,1.96,13.0,2.027,0.046,20983,1
51722,1654782327,24.66,52.88,1379,420,12945,19383,938.69,1.87,1.94,12.88,2.009,0.045,20984,1
51723,1654782328,24.59,52.96,1387,420,12939,19384,938.693,1.89,1.96,12.98,2.024,0.046,20985,1
51724,1654782329,24.58,53.04,1346,409,12946,19391,938.691,1.89,1.97,13.04,2.033,0.046,20986,1
51725,1654782330,24.58,53.14,1366,416,12946,19399,938.697,1.9,1.97,13.07,2.038,0.046,20987,1
51726,1654782331,24.54,53.24,1356,409,12947,19390,938.699,1.92,2.0,13.22,2.062,0.047,20988,1
51727,1654782332,24.52,53.29,1341,410,12954,19394,938.696,1.92,2.0,13.23,2.063,0.047,20989,1
51728,1654782333,24.51,53.36,1350,410,12952,19391,938.7,1.92,1.99,13.21,2.06,0.047,20990,1
51729,1654782334,24.49,53.45,1366,422,12947,19386,938.697,1.94,2.01,13.32,2.077,0.047,20991,1
51730,1654782335,24.47,53.53,1343,412,12941,19385,938.7,1.95,2.03,13.45,2.097,0.047,20992,1
51731,1654782336,24.43,53.57,1350,410,12943,19389,938.71,2.0,2.07,13.73,2.141,0.048,20993,1
51732,1654782337,24.43,53.63,1339,409,12950,19392,938.709,2.03,2.11,13.98,2.18,0.049,20994,1
51733,1654782338,24.41,53.69,1358,410,12948,19388,938.715,2.09,2.17,14.4,2.245,0.051,20995,1
51734,1654782339,24.4,53.75,1343,409,12943,19386,938.716,2.13,2.21,14.66,2.286,0.052,20996,1
51735,1654782340,24.38,53.76,1369,417,12941,19386,938.71,2.18,2.27,15.02,2.342,0.053,20997,1
51736,1654782341,24.38,53.84,1346,415,12950,19388,938.709,2.19,2.28,15.07,2.35,0.053,20998,1
51737,1654782342,24.36,53.88,1364,415,12950,19386,938.713,2.16,2.24,14.83,2.313,0.052,20999,1
51738,1654782343,24.36,53.89,1364,416,12940,19386,938.71,2.13,2.21,14.63,2.281,0.052,21000,1
51739,1654782344,25.58,53.97,1299,400,12956,19398,938.701,2.07,2.15,14.27,2.225,0.05,21001,1
51740,1654782345,25.95,53.16,1312,400,12959,19401,938.689,2.07,2.15,14.25,2.222,0.05,21002,1
51741,1654782346,26.12,52.24,1306,400,12958,19398,938.69,2.05,2.13,14.11,2.2,0.05,21003,1
51742,1654782347,26.23,51.41,1299,400,12955,19399,938.684,2.03,2.11,13.95,2.175,0.049,21004,1
51743,1654782348,26.32,50.75,1358,410,12952,19393,938.694,1.98,2.05,13.61,2.122,0.048,21005,1
51744,1654782349,26.41,50.17,1312,408,12952,19402,938.675,1.95,2.03,13.44,2.095,0.047,21006,1
51745,1654782350,26.47,49.79,1358,403,12948,19390,938.672,1.94,2.01,13.32,2.077,0.047,21007,1
51746,1654782351,26.53,49.38,1346,410,12947,19392,938.674,1.92,1.99,13.21,2.06,0.047,21008,1
51747,1654782352,26.57,49.09,1360,405,12945,19386,938.681,1.9,1.98,13.09,2.041,0.046,21009,1
51748,1654782353,26.61,48.87,1341,408,12949,19390,938.689,1.86,1.94,12.83,2.001,0.045,21010,1
51749,1654782354,26.67,48.69,1366,413,12947,19382,938.694,1.84,1.91,12.65,1.973,0.045,21011,1
51750,1654782355,26.71,48.58,1352,403,12949,19392,938.696,1.83,1.9,12.59,1.964,0.044,21012,1
51751,1654782356,26.72,48.33,1358,413,12943,19393,938.693,1.84,1.92,12.69,1.979,0.045,21013,1
51752,1654782357,26.77,48.29,1369,411,12949,19387,938.694,1.85,1.92,12.71,1.982,0.045,21014,1
51753,1654782358,26.77,48.15,1375,416,12948,19386,938.692,1.86,1.93,12.81,1.998,0.045,21015,1
51754,1654782359,26.81,48.1,1369,408,12949,19390,938.697,1.97,2.05,13.55,2.113,0.048,21016,1
51755,1654782360,26.85,47.96,1379,419,12944,19377,938.69,2.02,2.1,13.91,2.17,0.049,21017,1
51756,1654782361,26.85,47.91,1352,417,12947,19394,938.69,2.09,2.17,14.39,2.244,0.051,21018,1
51757,1654782362,26.87,47.83,1385,410,12945,19386,938.687,2.14,2.22,14.73,2.297,0.052,21019,1
51758,1654782363,26.9,47.78,1390,422,12950,19389,938.697,2.19,2.28,15.09,2.353,0.053,21020,1
51759,1654782364,26.9,47.75,1369,414,12950,19384,938.703,2.2,2.29,15.16,2.364,0.053,21021,1
51760,1654782365,26.94,47.7,1339,402,12948,19383,938.689,2.2,2.29,15.15,2.363,0.053,21022,1
51761,1654782366,26.98,47.63,1381,410,12946,19377,938.687,2.18,2.27,15.01,2.34,0.053,21023,1
51762,1654782367,26.96,47.56,1408,421,12951,19377,938.69,2.15,2.23,14.8,2.308,0.052,21024,1
51763,1654782368,26.98,47.52,1404,415,12948,19378,938.693,2.15,2.23,14.79,2.306,0.052,21025,1
51764,1654782369,26.99,47.48,1339,408,12950,19385,938.69,2.14,2.22,14.73,2.296,0.052,21026,1
51765,1654782370,27.01,47.39,1362,418,12948,19386,938.679,2.08,2.16,14.32,2.233,0.05,21027,1
51766,1654782371,27.04,47.37,1373,408,12953,19386,938.69,2.03,2.11,13.96,2.177,0.049,21028,1
51767,1654782372,27.04,47.36,1320,407,12947,19395,938.693,1.91,1.99,13.16,2.051,0.046,21029,1
51768,1654782373,27.04,47.32,1371,414,12953,19386,938.685,1.89,1.97,13.02,2.031,0.046,21030,1
51769,1654782374,25.89,47.29,1404,438,12932,19369,938.689,1.91,1.99,13.17,2.053,0.046,21031,1
51770,1654782375,25.47,48.06,1431,438,12936,19368,938.687,1.93,2.0,13.25,2.067,0.047,21032,1
51771,1654782376,25.27,48.92,1415,424,12938,19370,938.691,1.94,2.02,13.37,2.085,0.047,21033,1
51772,1654782377,25.17,49.74,1459,445,12930,19366,938.682,1.94,2.02,13.37,2.085,0.047,21034,1
51773,1654782378,25.07,50.38,1446,436,12934,19368,938.681,1.99,2.07,13.71,2.137,0.048,21035,1
51774,1654782379,25.0,50.92,1444,441,12941,19378,938.688,2.01,2.09,13.85,2.16,0.049,21036,1
51775,1654782380,24.93,51.34,1348,413,12947,19383,938.69,2.05,2.13,14.13,2.204,0.05,21037,1
51776,1654782381,24.87,51.71,1410,432,12940,19370,938.693,2.04,2.12,14.03,2.188,0.049,21038,1
51777,1654782382,24.82,52.01,1339,422,12945,19384,938.699,2.08,2.16,14.34,2.236,0.05,21039,1
51778,1654782383,24.78,52.25,1394,422,12948,19387,938.693,2.1,2.19,14.49,2.259,0.051,21040,1
51779,1654782384,24.75,52.45,1371,422,12948,19387,938.687,2.13,2.21,14.63,2.282,0.052,21041,1
51780,1654782385,24.71,52.59,1396,415,12945,19387,938.68,2.14,2.22,14.7,2.292,0.052,21042,1
51781,1654782386,24.69,52.74,1371,415,12945,19387,938.692,2.14,2.23,14.76,2.301,0.052,21043,1
51782,1654782387,24.68,52.92,1364,413,12944,19390,938.69,2.13,2.21,14.66,2.286,0.052,21044,1
51783,1654782388,24.62,52.99,1413,429,12936,19377,938.691,2.16,2.24,14.84,2.315,0.052,21045,1
51784,1654782389,24.59,53.08,1346,415,12948,19386,938.691,2.19,2.27,15.07,2.349,0.053,21046,1
51785,1654782390,24.57,53.21,1375,420,12944,19386,938.7,2.18,2.27,15.03,2.344,0.053,21047,1
51786,1654782391,24.57,53.3,1354,410,12946,19390,938.699,2.14,2.23,14.75,2.3,0.052,21048,1
51787,1654782392,24.52,53.38,1346,411,12942,19388,938.695,2.13,2.21,14.63,2.282,0.052,21049,1
51788,1654782393,24.49,53.41,1373,413,12943,19385,938.688,2.06,2.14,14.16,2.207,0.05,21050,1
51789,1654782394,24.48,53.51,1367,412,12943,19381,938.694,2.02,2.09,13.87,2.163,0.049,21051,1
51790,1654782395,24.47,53.54,1358,413,12946,19382,938.694,2.01,2.09,13.83,2.156,0.049,21052,1
51791,1654782396,24.44,53.56,1343,417,12951,19388,938.693,2.0,2.08,13.75,2.145,0.048,21053,1
51792,1654782397,24.44,53.63,1331,410,12936,19384,938.697,1.96,2.04,13.51,2.106,0.048,21054,1
51793,1654782398,24.43,53.68,1367,414,12946,19383,938.695,1.94,2.01,13.34,2.08,0.047,21055,1
51794,1654782399,24.41,53.77,1379,415,12943,19377,938.698,1.9,1.97,13.06,2.037,0.046,21056,1
51795,1654782400,24.41,53.78,1367,417,12947,19387,938.685,1.88,1.95,12.94,2.018,0.046,21057,1
51796,1654782401,24.37,53.84,1375,420,12950,19387,938.692,1.83,1.9,12.6,1.964,0.044,21058,1
51797,1654782402,24.36,53.88,1373,415,12943,19376,938.681,1.83,1.9,12.59,1.963,0.044,21059,1
51798,1654782403,24.36,53.91,1410,425,12942,19381,938.682,1.86,1.94,12.83,2.001,0.045,21060,1
51799,1654782404,25.57,54.0,1289,400,12960,19403,938.678,1.87,1.94,12.86,2.005,0.045,21061,1
51800,1654782405,25.93,53.19,1297,400,12961,19403,938.673,1.9,1.97,13.04,2.034,0.046,21062,1
51801,1654782406,26.12,52.28,1321,400,12958,19399,938.678,1.9,1.97,13.05,2.035,0.046,21063,1
51802,1654782407,26.25,51.42,1291,400,12957,19405,938.682,1.88,1.95,12.93,2.016,0.046,21064,1
51803,1654782408,26.33,50.76,1302,400,12957,19403,938.693,1.87,1.94,12.87,2.007,0.045,21065,1
51804,1654782409,26.41,50.17,1341,404,12957,19403,938.685,1.84,1.91,12.67,1.976,0.045,21066,1
51805,1654782410,26.48,49.73,1314,400,12952,19399,938.691,1.85,1.92,12.74,1.987,0.045,21067,1
51806,1654782411,26.54,49.35,1293,400,12951,19395,938.7,1.9,1.98,13.09,2.042,0.046,21068,1
51807,1654782412,26.58,49.07,1348,404,12952,19391,938.692,1.92,1.99,13.2,2.059,0.047,21069,1
51808,1654782413,26.63,48.86,1343,413,12949,19383,938.704,1.94,2.02,13.37,2.086,0.047,21070,1
51809,1654782414,26.67,48.63,1320,407,12950,19393,938.69,1.95,2.02,13.39,2.088,0.047,21071,1
51810,1654782415,26.72,48.51,1348,406,12953,19390,938.699,1.96,2.03,13.48,2.101,0.047,21072,1
51811,1654782416,26.74,48.37,1350,417,12955,19386,938.682,1.97,2.04,13.53,2.11,0.048,21073,1
51812,1654782417,26.77,48.21,1360,418,12948,19392,938.679,1.98,2.06,13.65,2.128,0.048,21074,1
51813,1654782418,26.8,48.15,1358,410,12948,19383,938.676,1.97,2.05,13.57,2.115,0.048,21075,1
51814,1654782419,26.83,48.07,1346,404,12950,19394,938.693,1.95,2.03,13.43,2.095,0.047,21076,1
51815,1654782420,26.85,47.98,1362,406,12946,19378,938.682,1.92,2.0,13.24,2.065,0.047,21077,1
51816,1654782421,26.88,47.91,1369,410,12951,19390,938.686,1.89,1.96,13.01,2.029,0.046,21078,1
51817,1654782422,26.91,47.86,1350,413,12950,19383,938.696,1.86,1.93,12.81,1.998,0.045,21079,1
51818,1654782423,26.91,47.76,1358,408,12949,19382,938.693,1.83,1.9,12.59,1.964,0.044,21080,1
51819,1654782424,26.91,47.7,1360,413,12953,19390,938.693,1.82,1.89,12.5,1.949,0.044,21081,1
51820,1654782425,26.96,47.61,1360,417,12947,19391,938.692,1.83,1.9,12.58,1.961,0.044,21082,1
51821,1654782426,26.95,47.59,1364,414,12949,19393,938.697,1.81,1.88,12.47,1.944,0.044,21083,1
51822,1654782427,26.98,47.53,1389,404,12947,19386,938.698,1.77,1.84,12.21,1.904,0.043,21084,1
51823,1654782428,26.99,47.53,1371,407,12945,19389,938.692,1.77,1.84,12.16,1.896,0.043,21085,1
51824,1654782429,27.01,47.48,1381,405,12951,19390,938.7,1.76,1.83,12.15,1.894,0.043,21086,1
51825,1654782430,27.02,47.43,1354,415,12948,19385,938.701,1.76,1.82,12.08,1.884,0.043,21087,1
51826,1654782431,27.04,47.36,1383,417,12948,19379,938.702,1.74,1.81,11.98,1.868,0.042,21088,1
51827,1654782432,27.05,47.36,1381,414,12949,19384,938.706,1.7,1.76,11.67,1.82,0.041,21089,1
51828,1654782433,27.05,47.34,1354,400,12951,19382,938.702,1.68,1.74,11.55,1.801,0.041,21090,1
51829,1654782434,25.89,47.32,1392,431,12935,19369,938.698,1.64,1.7,11.29,1.76,0.04,21091,1
51830,1654782435,25.48,48.07,1471,441,12935,19362,938.7,1.63,1.69,11.2,1.746,0.039,21092,1
51831,1654782436,25.3,48.93,1423,433,12934,19363,938.687,1.61,1.67,11.09,1.73,0.039,21093,1
51832,1654782437,25.17,49.7,1461,438,12930,19362,938.692,1.61,1.68,11.11,1.733,0.039,21094,1
51833,1654782438,25.09,50.38,1343,415,12944,19386,938.683,1.66,1.72,11.4,1.777,0.04,21095,1
51834,1654782439,25.02,50.88,1364,408,12949,19389,938.689,1.67,1.73,11.48,1.791,0.04,21096,1
51835,1654782440,24.95,51.3,1354,417,12946,19385,938.688,1.7,1.77,11.72,1.827,0.041,21097,1
51836,1654782441,24.87,51.64,1358,409,12945,19384,938.689,1.71,1.77,11.75,1.832,0.041,21098,1
51837,1654782442,24.85,51.95,1379,407,12951,19389,938.687,1.76,1.83,12.14,1.892,0.043,21099,1
51838,1654782443,24.79,52.21,1387,420,12943,19383,938.683,1.8,1.87,12.4,1.933,0.044,21100,1
51839,1654782444,24.75,52.44,1354,417,12949,19390,938.686,1.82,1.89,12.52,1.952,0.044,21101,1
51840,1654782445,24.73,52.6,1400,420,12944,19379,938.679,1.82,1.89,12.54,1.955,0.044,21102,1
51841,1654782446,24.68,52.69,1396,414,12942,19381,938.681,1.83,1.9,12.59,1.963,0.044,21103,1
51842,1654782447,24.65,52.89,1369,416,12949,19392,938.684,1.84,1.91,12.67,1.976,0.045,21104,1
51843,1654782448,24.64,52.97,1331,408,12948,19394,938.695,1.86,1.94,12.82,2.0,0.045,21105,1
51844,1654782449,24.57,53.07,1389,413,12944,19378,938.696,1.87,1.95,12.89,2.01,0.045,21106,1
51845,1654782450,24.58,53.19,1385,410,12944,19383,938.698,1.89,1.97,13.02,2.03,0.046,21107,1
51846,1654782451,24.55,53.26,1346,417,12950,19385,938.698,1.98,2.05,13.6,2.121,0.048,21108,1
51847,1654782452,24.51,53.32,1396,416,12946,19376,938.702,2.0,2.08,13.76,2.145,0.048,21109,1
51848,1654782453,24.49,53.41,1339,408,12947,19387,938.699,2.02,2.1,13.93,2.172,0.049,21110,1
51849,1654782454,24.48,53.48,1362,408,12946,19393,938.702,2.02,2.1,13.91,2.169,0.049,21111,1
51850,1654782455,24.47,53.54,1371,415,12941,19380,938.716,2.01,2.09,13.83,2.156,0.049,21112,1
51851,1654782456,24.44,53.6,1352,413,12951,19394,938.713,1.98,2.06,13.62,2.124,0.048,21113,1
51852,1654782457,24.41,53.68,1325,406,12951,19388,938.709,1.95,2.03,13.42,2.093,0.047,21114,1
51853,1654782458,24.43,53.73,1337,405,12951,19404,938.708,1.95,2.03,13.45,2.097,0.047,21115,1
51854,1654782459,24.41,53.75,1331,408,12946,19389,938.715,1.93,2.01,13.3,2.074,0.047,21116,1
51855,1654782460,24.41,53.83,1308,412,12951,19398,938.704,1.96,2.03,13.46,2.099,0.047,21117,1
51856,1654782461,24.37,53.86,1318,400,12954,19395,938.699,2.0,2.08,13.79,2.151,0.049,21118,1
51857,1654782462,24.38,53.86,1362,425,12943,19384,938.711,2.02,2.1,13.91,2.169,0.049,21119,1
51858,1654782463,24.37,53.92,1400,420,12942,19381,938.702,2.0,2.07,13.74,2.142,0.048,21120,1
51859,1654782464,25.57,53.95,1308,400,12959,19407,938.699,2.01,2.08,13.8,2.152,0.049,21121,1
51860,1654782465,25.92,53.21,1258,400,12963,19414,938.706,2.0,2.08,13.75,2.144,0.048,21122,1
51861,1654782466,26.09,52.28,1268,400,12962,19413,938.705,2.04,2.12,14.03,2.187,0.049,21123,1
51862,1654782467,26.23,51.45,1268,400,12961,19410,938.697,2.06,2.15,14.21,2.216,0.05,21124,1
51863,1654782468,26.33,50.78,1287,400,12958,19409,938.699,2.07,2.15,14.23,2.218,0.05,21125,1
51864,1654782469,26.41,50.22,1306,400,12955,19400,938.698,2.08,2.16,14.3,2.23,0.05,21126,1
51865,1654782470,26.47,49.8,1297,400,12951,19393,938.689,2.06,2.14,14.19,2.213,0.05,21127,1
51866,1654782471,26.51,49.45,1289,400,12960,19405,938.688,2.06,2.14,14.15,2.206,0.05,21128,1
51867,1654782472,26.56,49.18,1312,400,12955,19396,938.686,2.02,2.1,13.94,2.173,0.049,21129,1
51868,1654782473,26.61,48.96,1310,400,12953,19389,938.687,2.02,2.1,13.93,2.172,0.049,21130,1
51869,1654782474,26.65,48.78,1323,400,12954,19394,938.684,2.07,2.15,14.25,2.221,0.05,21131,1
51870,1654782475,26.69,48.54,1304,400,12962,19407,938.684,2.08,2.16,14.32,2.233,0.05,21132,1
51871,1654782476,26.71,48.41,1310,400,12955,19401,938.694,2.13,2.22,14.69,2.291,0.052,21133,1
51872,1654782477,26.75,48.32,1331,408,12952,19395,938.69,2.15,2.24,14.81,2.309,0.052,21134,1
51873,1654782478,26.78,48.19,1302,400,12957,19398,938.686,2.15,2.23,14.77,2.302,0.052,21135,1
51874,1654782479,26.8,48.08,1300,400,12953,19406,938.689,2.16,2.24,14.83,2.313,0.052,21136,1
51875,1654782480,26.83,47.99,1306,405,12955,19401,938.686,2.19,2.28,15.09,2.352,0.053,21137,1
51876,1654782481,26.87,47.96,1297,405,12959,19403,938.68,2.2,2.29,15.15,2.363,0.053,21138,1
51877,1654782482,26.88,47.88,1302,400,12953,19403,938.672,2.23,2.32,15.35,2.393,0.054,21139,1
51878,1654782483,26.92,47.83,1346,404,12953,19396,938.674,2.26,2.34,15.52,2.42,0.055,21140,1
51879,1654782484,26.9,47.75,1308,400,12955,19401,938.681,2.31,2.4,15.88,2.476,0.056,21141,1
51880,1654782485,26.94,47.7,1321,408,12953,19396,938.683,2.34,2.43,16.09,2.509,0.057,21142,1
51881,1654782486,26.92,47.67,1335,400,12950,19388,938.684,2.37,2.46,16.28,2.539,0.057,21143,1
51882,1654782487,26.98,47.64,1348,400,12955,19391,938.688,2.34,2.44,16.14,2.516,0.057,21144,1
51883,1654782488,26.98,47.55,1343,405,12951,19393,938.689,2.32,2.41,15.96,2.489,0.056,21145,1
51884,1654782489,26.99,47.53,1350,401,12955,19399,938.686,2.26,2.35,15.54,2.423,0.055,21146,1
