,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
17718,1654745305,16.527,49.25,1178,627,12802,19436,939.058,2.07,2.15,14.27,2.225,0.05,11974,1
17719,1654745306,16.536,49.91,1155,609,12812,19447,939.047,2.04,2.12,14.06,2.192,0.05,11975,1
17720,1654745307,16.545,50.45,1113,605,12812,19449,939.032,1.95,2.03,13.45,2.098,0.047,11976,1
17721,1654745308,16.553,50.89,1149,609,12807,19440,939.027,1.89,1.97,13.04,2.033,0.046,11977,1
17722,1654745309,16.562,51.22,1111,595,12816,19452,939.027,1.78,1.84,12.22,1.905,0.043,11978,1
17723,1654745310,16.57,51.49,1117,606,12814,19454,939.042,1.75,1.81,12.02,1.874,0.042,11979,1
17724,1654745311,16.579,51.73,1124,609,12812,19455,939.045,1.71,1.78,11.8,1.84,0.042,11980,1
17725,1654745312,16.588,51.95,1124,596,12816,19455,939.044,1.71,1.78,11.78,1.837,0.041,11981,1
17726,1654745313,16.596,52.14,1107,599,12811,19451,939.032,1.71,1.77,11.75,1.832,0.041,11982,1
17727,1654745314,16.605,52.29,1124,602,12817,19448,939.038,1.69,1.76,11.64,1.815,0.041,11983,1
17728,1654745315,16.613,52.44,1096,603,12815,19453,939.034,1.7,1.76,11.67,1.82,0.041,11984,1
17729,1654745316,16.622,52.56,1084,586,12821,19463,939.045,1.69,1.76,11.64,1.814,0.041,11985,1
17730,1654745317,16.63,52.65,1103,607,12814,19450,939.041,1.72,1.78,11.82,1.843,0.042,11986,1
17731,1654745318,16.639,52.79,1096,605,12820,19463,939.039,1.73,1.8,11.91,1.858,0.042,11987,1
17732,1654745319,16.647,52.84,1113,604,12812,19457,939.034,1.75,1.82,12.05,1.88,0.042,11988,1
17733,1654745320,16.656,52.93,1105,599,12816,19462,939.025,1.79,1.86,12.3,1.919,0.043,11989,1
17734,1654745321,16.664,52.98,1067,600,12818,19458,939.021,1.83,1.9,12.57,1.96,0.044,11990,1
17735,1654745322,16.673,53.06,1107,600,12818,19457,939.016,1.86,1.93,12.81,1.998,0.045,11991,1
17736,1654745323,16.681,53.13,1086,596,12818,19461,939.021,1.88,1.95,12.93,2.016,0.046,11992,1
17737,1654745324,16.69,53.15,1067,593,12821,19462,939.019,1.9,1.97,13.07,2.038,0.046,11993,1
17738,1654745325,16.698,53.23,1115,600,12815,19453,939.03,1.9,1.97,13.06,2.036,0.046,11994,1
17739,1654745326,16.707,53.3,1111,596,12816,19454,939.017,1.92,2.0,13.24,2.064,0.047,11995,1
17740,1654745327,16.715,53.34,1074,601,12818,19454,939.027,1.94,2.02,13.36,2.083,0.047,11996,1
17741,1654745328,16.724,53.4,1059,591,12818,19469,939.028,2.0,2.08,13.76,2.145,0.048,11997,1
17742,1654745329,16.732,53.43,1082,590,12818,19464,939.035,2.02,2.1,13.88,2.165,0.049,11998,1
17743,1654745330,16.741,53.45,1101,601,12820,19467,939.042,2.03,2.11,13.96,2.177,0.049,11999,1
17744,1654745331,16.749,53.52,1067,600,12815,19462,939.038,2.02,2.1,13.93,2.172,0.049,12000,1
17745,1654745332,16.757,53.53,1019,571,12829,19486,939.029,2.0,2.08,13.8,2.152,0.049,12001,1
17746,1654745333,16.766,52.79,981,555,12834,19489,939.031,2.0,2.07,13.74,2.143,0.048,12002,1
17747,1654745334,16.774,51.86,946,559,12832,19483,939.033,2.02,2.1,13.89,2.166,0.049,12003,1
17748,1654745335,16.783,51.05,984,566,12834,19477,939.028,2.02,2.1,13.92,2.17,0.049,12004,1
17749,1654745336,16.791,50.33,1021,579,12825,19470,939.038,2.06,2.14,14.18,2.212,0.05,12005,1
17750,1654745337,16.799,49.82,1017,577,12832,19478,939.041,2.08,2.16,14.29,2.229,0.05,12006,1
17751,1654745338,16.808,49.39,1027,567,12831,19475,939.047,2.06,2.14,14.2,2.215,0.05,12007,1
17752,1654745339,16.816,49.03,1009,570,12826,19474,939.045,2.05,2.13,14.08,2.196,0.05,12008,1
17753,1654745340,16.825,48.78,1019,578,12829,19478,939.028,2.04,2.12,14.03,2.187,0.049,12009,1
17754,1654745341,16.833,48.5,1094,599,12820,19464,939.033,2.05,2.13,14.08,2.196,0.05,12010,1
17755,1654745342,16.841,48.32,1042,582,12819,19466,939.038,2.03,2.11,13.98,2.181,0.049,12011,1
17756,1654745343,16.85,48.19,1074,578,12821,19468,939.036,2.02,2.09,13.87,2.163,0.049,12012,1
17757,1654745344,16.858,48.01,1074,586,12820,19466,939.039,2.01,2.08,13.8,2.152,0.049,12013,1
17758,1654745345,16.866,47.91,1044,580,12820,19470,939.037,2.04,2.12,14.07,2.195,0.05,12014,1
17759,1654745346,16.875,47.78,1078,589,12820,19460,939.031,2.07,2.15,14.27,2.224,0.05,12015,1
17760,1654745347,16.883,47.71,1025,577,12829,19473,939.039,2.12,2.2,14.58,2.274,0.051,12016,1
17761,1654745348,16.891,47.65,1005,575,12829,19470,939.048,2.12,2.2,14.6,2.277,0.051,12017,1
17762,1654745349,16.9,47.55,1027,580,12820,19468,939.043,2.1,2.18,14.47,2.256,0.051,12018,1
17763,1654745350,16.908,47.5,1017,576,12829,19471,939.045,2.1,2.18,14.43,2.25,0.051,12019,1
17764,1654745351,16.916,47.42,1027,579,12827,19482,939.037,2.12,2.2,14.58,2.274,0.051,12020,1
17765,1654745352,16.925,47.39,1017,579,12829,19472,939.035,2.12,2.2,14.6,2.276,0.051,12021,1
17766,1654745353,16.933,47.33,1042,579,12822,19470,939.031,2.12,2.2,14.59,2.275,0.051,12022,1
17767,1654745354,16.941,47.29,1067,589,12820,19467,939.023,2.1,2.18,14.42,2.249,0.051,12023,1
17768,1654745355,16.949,47.2,1053,586,12819,19463,939.017,2.09,2.17,14.35,2.238,0.051,12024,1
17769,1654745356,16.958,47.14,1051,583,12824,19470,939.029,2.09,2.17,14.36,2.239,0.051,12025,1
17770,1654745357,16.966,47.12,1073,589,12823,19471,939.035,2.08,2.16,14.29,2.229,0.05,12026,1
17771,1654745358,16.974,47.1,1076,584,12824,19467,939.018,2.05,2.13,14.09,2.197,0.05,12027,1
17772,1654745359,16.982,47.04,1065,581,12817,19456,939.017,1.99,2.07,13.69,2.136,0.048,12028,1
17773,1654745360,16.991,47.04,1042,586,12823,19462,939.011,1.99,2.07,13.7,2.136,0.048,12029,1
17774,1654745361,16.999,46.97,1051,578,12827,19473,939.011,1.98,2.05,13.61,2.122,0.048,12030,1
17775,1654745362,17.007,46.96,1132,609,12814,19450,939.009,1.99,2.06,13.68,2.133,0.048,12031,1
17776,1654745363,17.015,47.67,1120,614,12810,19447,939.002,1.99,2.07,13.7,2.136,0.048,12032,1
17777,1654745364,17.024,48.55,1151,609,12810,19452,939.009,2.01,2.08,13.81,2.153,0.049,12033,1
17778,1654745365,17.032,49.28,1124,605,12805,19446,939.006,2.01,2.09,13.85,2.16,0.049,12034,1
17779,1654745366,17.04,49.92,1120,605,12816,19456,939.021,2.05,2.13,14.09,2.198,0.05,12035,1
17780,1654745367,17.048,50.44,1099,614,12812,19451,939.027,2.07,2.15,14.22,2.218,0.05,12036,1
17781,1654745368,17.056,50.82,1096,586,12815,19451,939.02,2.12,2.21,14.62,2.281,0.052,12037,1
17782,1654745369,17.065,51.18,1103,609,12813,19444,939.021,2.13,2.22,14.68,2.289,0.052,12038,1
17783,1654745370,17.073,51.55,1141,614,12810,19447,939.024,2.15,2.23,14.77,2.303,0.052,12039,1
17784,1654745371,17.081,51.75,1118,609,12812,19453,939.032,2.15,2.24,14.81,2.31,0.052,12040,1
17785,1654745372,17.089,51.95,1134,606,12814,19456,939.024,2.19,2.27,15.06,2.349,0.053,12041,1
17786,1654745373,17.097,52.14,1122,607,12808,19447,939.018,2.21,2.3,15.22,2.373,0.054,12042,1
17787,1654745374,17.105,52.31,1132,608,12811,19453,939.013,2.27,2.36,15.62,2.436,0.055,12043,1
17788,1654745375,17.113,52.4,1122,601,12814,19456,939.015,2.28,2.36,15.66,2.443,0.055,12044,1
17789,1654745376,17.122,52.51,1141,599,12815,19451,939.014,2.26,2.34,15.52,2.42,0.055,12045,1
17790,1654745377,17.13,52.62,1113,597,12815,19455,939.015,2.25,2.34,15.47,2.413,0.054,12046,1
17791,1654745378,17.138,52.69,1094,600,12816,19453,939.022,2.24,2.33,15.44,2.407,0.054,12047,1
17792,1654745379,17.146,52.79,1143,609,12812,19456,939.026,2.25,2.34,15.5,2.417,0.055,12048,1
17793,1654745380,17.154,52.85,1092,589,12820,19464,939.013,2.25,2.34,15.5,2.417,0.055,12049,1
17794,1654745381,17.162,52.94,1113,587,12819,19460,939.014,2.25,2.34,15.49,2.416,0.055,12050,1
17795,1654745382,17.17,52.97,1147,604,12813,19445,939.006,2.25,2.34,15.49,2.415,0.055,12051,1
17796,1654745383,17.178,53.05,1103,595,12813,19453,939.01,2.24,2.33,15.41,2.403,0.054,12052,1
17797,1654745384,17.186,53.07,1147,603,12814,19460,939.003,2.23,2.32,15.37,2.396,0.054,12053,1
17798,1654745385,17.194,53.13,1120,602,12812,19447,939.011,2.23,2.32,15.34,2.392,0.054,12054,1
17799,1654745386,17.203,53.18,1120,602,12813,19457,939.011,2.21,2.29,15.2,2.371,0.054,12055,1
17800,1654745387,17.211,53.23,1141,609,12818,19456,939.011,2.21,2.3,15.23,2.375,0.054,12056,1
17801,1654745388,17.219,53.29,1138,607,12809,19445,939.02,2.2,2.29,15.17,2.366,0.053,12057,1
17802,1654745389,17.227,53.3,1113,597,12818,19451,939.019,2.2,2.28,15.13,2.36,0.053,12058,1
17803,1654745390,17.235,53.38,1113,587,12819,19457,939.018,2.21,2.29,15.2,2.37,0.054,12059,1
17804,1654745391,17.243,53.41,1111,596,12816,19457,939.01,2.2,2.29,15.16,2.364,0.053,12060,1
17805,1654745392,17.251,53.44,1015,567,12828,19476,939.004,2.2,2.29,15.17,2.366,0.053,12061,1
17806,1654745393,17.259,52.71,1013,573,12819,19463,938.999,2.22,2.31,15.3,2.385,0.054,12062,1
17807,1654745394,17.267,51.76,1078,574,12827,19470,938.997,2.22,2.31,15.28,2.383,0.054,12063,1
17808,1654745395,17.275,50.9,1042,570,12826,19474,938.982,2.18,2.26,14.98,2.336,0.053,12064,1
17809,1654745396,17.283,50.25,1053,571,12825,19464,938.982,2.13,2.22,14.68,2.289,0.052,12065,1
17810,1654745397,17.291,49.74,1084,591,12821,19467,938.988,2.11,2.19,14.53,2.266,0.051,12066,1
17811,1654745398,17.299,49.28,1032,570,12830,19472,938.993,2.1,2.19,14.49,2.259,0.051,12067,1
17812,1654745399,17.307,48.95,1051,576,12823,19465,938.983,2.11,2.19,14.51,2.263,0.051,12068,1
17813,1654745400,17.315,48.68,1046,583,12824,19469,938.989,2.11,2.2,14.56,2.27,0.051,12069,1
17814,1654745401,17.323,48.46,1088,577,12825,19465,938.989,2.1,2.19,14.49,2.259,0.051,12070,1
17815,1654745402,17.33,48.24,1055,579,12821,19469,939.0,2.07,2.15,14.23,2.218,0.05,12071,1
17816,1654745403,17.338,48.06,1086,587,12815,19462,938.994,2.06,2.14,14.15,2.206,0.05,12072,1
17817,1654745404,17.346,47.97,1051,581,12820,19461,938.992,2.0,2.07,13.74,2.142,0.048,12073,1
17818,1654745405,17.354,47.86,1042,573,12827,19467,938.997,1.97,2.04,13.54,2.111,0.048,12074,1
17819,1654745406,17.362,47.78,1015,574,12826,19472,939.001,1.93,2.01,13.29,2.073,0.047,12075,1
17820,1654745407,17.37,47.67,1034,583,12822,19460,939.001,1.92,2.0,13.23,2.064,0.047,12076,1
17821,1654745408,17.378,47.6,1023,572,12819,19475,939.006,1.95,2.02,13.4,2.09,0.047,12077,1
17822,1654745409,17.386,47.52,1050,591,12819,19467,939.013,1.97,2.04,13.53,2.11,0.048,12078,1
17823,1654745410,17.394,47.5,1040,587,12818,19468,939.008,1.98,2.06,13.65,2.128,0.048,12079,1
17824,1654745411,17.402,47.42,1040,588,12825,19480,939.01,1.99,2.07,13.68,2.134,0.048,12080,1
17825,1654745412,17.41,47.34,1038,579,12824,19464,939.004,1.98,2.06,13.64,2.127,0.048,12081,1
17826,1654745413,17.417,47.3,1032,578,12823,19472,939.003,1.97,2.05,13.57,2.117,0.048,12082,1
17827,1654745414,17.425,47.25,1019,586,12822,19467,938.998,1.97,2.05,13.58,2.117,0.048,12083,1
17828,1654745415,17.433,47.16,1028,577,12827,19477,938.99,1.98,2.06,13.63,2.125,0.048,12084,1
17829,1654745416,17.441,47.18,1017,586,12826,19473,938.994,1.99,2.07,13.7,2.136,0.048,12085,1
17830,1654745417,17.449,47.1,1044,582,12820,19461,938.991,2.0,2.08,13.77,2.148,0.049,12086,1
17831,1654745418,17.457,47.05,1040,578,12822,19476,938.994,2.03,2.11,13.95,2.176,0.049,12087,1
17832,1654745419,17.464,46.99,1004,568,12826,19474,939.002,2.04,2.12,14.03,2.187,0.049,12088,1
17833,1654745420,17.472,46.99,1065,589,12818,19473,939.007,2.03,2.11,13.99,2.182,0.049,12089,1
17834,1654745421,17.48,46.96,1061,590,12822,19468,939.017,2.03,2.1,13.94,2.174,0.049,12090,1
17835,1654745422,17.488,46.92,1094,609,12811,19457,939.013,2.01,2.08,13.81,2.154,0.049,12091,1
17836,1654745423,17.496,47.66,1084,607,12810,19457,939.006,1.98,2.06,13.61,2.123,0.048,12092,1
17837,1654745424,17.503,48.54,1147,609,12804,19448,939.002,1.98,2.06,13.65,2.128,0.048,12093,1
17838,1654745425,17.511,49.3,1046,598,12807,19445,939.008,1.98,2.06,13.64,2.126,0.048,12094,1
17839,1654745426,17.519,49.93,1101,599,12810,19456,938.993,1.97,2.05,13.56,2.114,0.048,12095,1
17840,1654745427,17.527,50.46,1107,603,12813,19453,939.014,2.02,2.1,13.94,2.173,0.049,12096,1
17841,1654745428,17.535,50.92,1082,587,12817,19465,939.029,2.06,2.14,14.16,2.208,0.05,12097,1
17842,1654745429,17.542,51.24,1074,601,12820,19465,939.033,2.1,2.18,14.47,2.257,0.051,12098,1
17843,1654745430,17.55,51.56,1084,586,12819,19458,939.023,2.13,2.21,14.67,2.288,0.052,12099,1
17844,1654745431,17.558,51.8,1063,582,12818,19459,939.028,2.16,2.25,14.89,2.322,0.052,12100,1
17845,1654745432,17.565,51.97,1092,595,12822,19467,939.028,2.16,2.25,14.87,2.319,0.052,12101,1
17846,1654745433,17.573,52.13,1074,603,12820,19460,939.032,2.14,2.23,14.76,2.302,0.052,12102,1
17847,1654745434,17.581,52.27,1076,583,12825,19462,939.046,2.12,2.2,14.58,2.273,0.051,12103,1
17848,1654745435,17.589,52.4,1117,593,12817,19447,939.045,2.04,2.12,14.06,2.192,0.05,12104,1
17849,1654745436,17.596,52.51,1046,584,12816,19461,939.054,2.01,2.09,13.84,2.158,0.049,12105,1
17850,1654745437,17.604,52.61,1082,586,12823,19462,939.043,1.99,2.06,13.67,2.132,0.048,12106,1
17851,1654745438,17.612,52.65,1099,596,12817,19454,939.049,1.93,2.0,13.28,2.071,0.047,12107,1
17852,1654745439,17.619,52.76,1076,586,12817,19473,939.048,1.9,1.97,13.07,2.038,0.046,12108,1
17853,1654745440,17.627,52.82,1096,602,12810,19451,939.047,1.84,1.91,12.66,1.974,0.045,12109,1
17854,1654745441,17.635,52.87,1099,602,12814,19456,939.045,1.81,1.88,12.44,1.939,0.044,12110,1
17855,1654745442,17.642,52.97,1118,588,12818,19462,939.035,1.75,1.82,12.06,1.881,0.042,12111,1
17856,1654745443,17.65,53.03,1103,589,12819,19451,939.038,1.77,1.83,12.15,1.895,0.043,12112,1
17857,1654745444,17.658,53.07,1092,595,12816,19459,939.037,1.78,1.85,12.28,1.915,0.043,12113,1
17858,1654745445,17.665,53.16,1105,600,12814,19455,939.029,1.79,1.86,12.32,1.921,0.043,12114,1
17859,1654745446,17.673,53.17,1082,591,12818,19461,939.025,1.78,1.85,12.26,1.912,0.043,12115,1
17860,1654745447,17.68,53.24,1084,591,12819,19456,939.033,1.76,1.83,12.14,1.893,0.043,12116,1
17861,1654745448,17.688,53.26,1082,581,12822,19457,939.034,1.75,1.82,12.04,1.878,0.042,12117,1
17862,1654745449,17.696,53.27,1086,578,12816,19454,939.029,1.76,1.83,12.11,1.888,0.043,12118,1
17863,1654745450,17.703,53.31,1088,589,12822,19463,939.016,1.8,1.87,12.38,1.931,0.044,12119,1
17864,1654745451,17.711,53.35,1126,598,12820,19454,939.017,1.83,1.9,12.58,1.961,0.044,12120,1
17865,1654745452,17.718,53.42,1004,560,12837,19482,939.021,1.86,1.93,12.79,1.995,0.045,12121,1
17866,1654745453,17.726,52.63,1021,555,12833,19476,939.024,1.87,1.95,12.89,2.01,0.045,12122,1
17867,1654745454,17.734,51.71,1023,561,12833,19477,939.015,1.88,1.95,12.95,2.019,0.046,12123,1
17868,1654745455,17.741,50.92,1038,570,12832,19476,939.019,1.87,1.94,12.88,2.008,0.045,12124,1
17869,1654745456,17.749,50.23,1050,568,12824,19464,939.032,1.86,1.93,12.79,1.995,0.045,12125,1
17870,1654745457,17.756,49.68,1053,572,12832,19471,939.035,1.85,1.92,12.73,1.986,0.045,12126,1
17871,1654745458,17.764,49.26,1038,570,12825,19467,939.033,1.85,1.93,12.75,1.989,0.045,12127,1
17872,1654745459,17.771,48.91,1084,579,12821,19463,939.041,1.86,1.93,12.81,1.997,0.045,12128,1
17873,1654745460,17.779,48.66,1042,573,12829,19476,939.035,1.85,1.92,12.73,1.986,0.045,12129,1
17874,1654745461,17.786,48.46,1065,581,12822,19471,939.035,1.8,1.87,12.38,1.93,0.044,12130,1
17875,1654745462,17.794,48.24,1007,570,12829,19469,939.037,1.77,1.84,12.22,1.905,0.043,12131,1
17876,1654745463,17.801,48.05,1032,582,12828,19470,939.03,1.73,1.79,11.87,1.851,0.042,12132,1
17877,1654745464,17.809,47.91,1071,580,12821,19460,939.031,1.69,1.76,11.65,1.817,0.041,12133,1
17878,1654745465,17.816,47.82,1094,584,12818,19460,939.033,1.65,1.71,11.33,1.768,0.04,12134,1
17879,1654745466,17.824,47.71,1080,594,12821,19460,939.018,1.63,1.69,11.23,1.751,0.04,12135,1
17880,1654745467,17.831,47.63,1046,575,12820,19460,939.016,1.66,1.73,11.45,1.785,0.04,12136,1
17881,1654745468,17.839,47.59,1094,587,12822,19462,939.016,1.68,1.75,11.59,1.807,0.041,12137,1
17882,1654745469,17.846,47.5,1117,592,12826,19456,939.023,1.72,1.79,11.84,1.846,0.042,12138,1
17883,1654745470,17.853,47.42,1088,584,12818,19458,939.04,1.72,1.79,11.86,1.85,0.042,12139,1
17884,1654745471,17.861,47.39,1063,579,12821,19458,939.024,1.72,1.79,11.85,1.847,0.042,12140,1
17885,1654745472,17.868,47.28,1055,581,12819,19460,939.014,1.7,1.77,11.72,1.827,0.041,12141,1
17886,1654745473,17.876,47.28,1073,579,12827,19462,939.014,1.67,1.73,11.47,1.789,0.04,12142,1
17887,1654745474,17.883,47.21,1063,580,12824,19466,939.009,1.64,1.7,11.27,1.757,0.04,12143,1
17888,1654745475,17.891,47.13,1061,570,12823,19468,939.006,1.62,1.68,11.14,1.738,0.039,12144,1
17889,1654745476,17.898,47.1,1025,566,12823,19472,939.019,1.66,1.72,11.4,1.778,0.04,12145,1
17890,1654745477,17.905,47.06,1061,579,12822,19464,939.014,1.67,1.74,11.53,1.798,0.041,12146,1
17891,1654745478,17.913,47.01,1036,571,12828,19467,939.031,1.7,1.77,11.72,1.828,0.041,12147,1
17892,1654745479,17.92,47.03,1046,573,12827,19472,939.022,1.72,1.79,11.84,1.847,0.042,12148,1
17893,1654745480,17.927,46.96,1080,589,12830,19458,939.028,1.76,1.83,12.11,1.888,0.043,12149,1
17894,1654745481,17.935,46.94,1061,576,12833,19477,939.032,1.77,1.84,12.16,1.896,0.043,12150,1
17895,1654745482,17.942,46.92,1057,597,12814,19455,939.018,1.83,1.91,12.63,1.969,0.044,12151,1
17896,1654745483,17.949,47.63,1128,600,12810,19449,939.016,1.86,1.93,12.82,1.999,0.045,12152,1
17897,1654745484,17.957,48.49,1080,611,12809,19450,939.005,1.96,2.04,13.5,2.105,0.048,12153,1
17898,1654745485,17.964,49.27,1099,605,12815,19462,939.0,2.01,2.09,13.84,2.158,0.049,12154,1
17899,1654745486,17.971,49.87,1086,599,12819,19465,939.013,2.06,2.14,14.19,2.213,0.05,12155,1
17900,1654745487,17.979,50.4,1076,597,12814,19456,939.018,2.07,2.15,14.23,2.22,0.05,12156,1
17901,1654745488,17.986,50.85,1055,587,12818,19463,939.009,2.02,2.1,13.9,2.168,0.049,12157,1
17902,1654745489,17.993,51.15,1023,586,12827,19478,939.01,1.98,2.06,13.63,2.126,0.048,12158,1
17903,1654745490,18.001,51.47,1013,578,12826,19481,939.018,1.92,2.0,13.24,2.065,0.047,12159,1
17904,1654745491,18.008,51.72,1004,577,12824,19481,939.015,1.9,1.98,13.1,2.043,0.046,12160,1
17905,1654745492,18.015,51.9,1023,586,12819,19479,939.016,1.92,1.99,13.21,2.061,0.047,12161,1
17906,1654745493,18.022,52.09,977,584,12822,19479,939.014,1.94,2.02,13.35,2.082,0.047,12162,1
17907,1654745494,18.03,52.18,1007,586,12819,19474,939.011,2.04,2.12,14.04,2.19,0.049,12163,1
17908,1654745495,18.037,52.35,1040,584,12819,19481,939.02,2.11,2.19,14.53,2.266,0.051,12164,1
17909,1654745496,18.044,52.5,1013,595,12819,19480,939.017,2.16,2.25,14.88,2.321,0.052,12165,1
17910,1654745497,18.051,52.6,1011,588,12819,19478,939.015,2.2,2.29,15.17,2.366,0.053,12166,1
17911,1654745498,18.058,52.64,1027,595,12813,19469,939.0,2.21,2.3,15.21,2.371,0.054,12167,1
17912,1654745499,18.066,52.74,1059,586,12811,19473,938.989,2.22,2.3,15.25,2.378,0.054,12168,1
17913,1654745500,18.073,52.81,1055,587,12817,19470,938.998,2.19,2.27,15.07,2.349,0.053,12169,1
17914,1654745501,18.08,52.89,1061,595,12815,19464,938.995,2.18,2.26,15.0,2.339,0.053,12170,1
17915,1654745502,18.087,52.91,1038,586,12817,19468,938.997,2.23,2.31,15.33,2.391,0.054,12171,1
17916,1654745503,18.094,53.03,1067,581,12823,19474,938.998,2.3,2.39,15.86,2.473,0.056,12172,1
17917,1654745504,18.102,53.08,1059,590,12819,19456,938.995,2.33,2.42,16.02,2.498,0.056,12173,1
17918,1654745505,18.109,53.09,1027,581,12822,19468,939.004,2.33,2.42,16.05,2.503,0.057,12174,1
17919,1654745506,18.116,53.16,1036,577,12826,19473,939.008,2.34,2.43,16.1,2.511,0.057,12175,1
17920,1654745507,18.123,53.21,1059,595,12822,19465,939.009,2.31,2.4,15.92,2.482,0.056,12176,1
17921,1654745508,18.13,53.24,1065,584,12820,19465,939.017,2.3,2.39,15.82,2.467,0.056,12177,1
17922,1654745509,18.137,53.27,1044,577,12820,19468,939.014,2.27,2.36,15.62,2.436,0.055,12178,1
17923,1654745510,18.144,53.34,1042,582,12823,19464,939.013,2.28,2.37,15.72,2.451,0.055,12179,1
17924,1654745511,18.152,53.35,1097,595,12816,19460,939.017,2.4,2.49,16.5,2.573,0.058,12180,1
17925,1654745512,18.159,53.38,990,552,12836,19486,939.018,2.44,2.53,16.76,2.614,0.059,12181,1
17926,1654745513,18.166,52.62,958,548,12833,19488,939.033,2.45,2.55,16.86,2.629,0.059,12182,1
17927,1654745514,18.173,51.74,1000,562,12833,19472,939.029,2.44,2.53,16.78,2.616,0.059,12183,1
17928,1654745515,18.18,50.89,944,544,12837,19488,939.015,2.43,2.52,16.73,2.608,0.059,12184,1
17929,1654745516,18.187,50.27,998,563,12833,19478,939.016,2.4,2.49,16.51,2.574,0.058,12185,1
17930,1654745517,18.194,49.76,984,566,12830,19479,939.008,2.36,2.46,16.27,2.536,0.057,12186,1
17931,1654745518,18.201,49.29,1038,572,12829,19476,939.005,2.33,2.42,16.02,2.499,0.056,12187,1
17932,1654745519,18.208,48.96,1036,573,12828,19470,939.011,2.3,2.39,15.85,2.471,0.056,12188,1
17933,1654745520,18.215,48.66,996,563,12832,19484,939.015,2.29,2.38,15.76,2.457,0.056,12189,1
17934,1654745521,18.222,48.46,1023,572,12829,19472,939.016,2.3,2.39,15.82,2.467,0.056,12190,1
17935,1654745522,18.229,48.24,998,561,12834,19472,939.023,2.34,2.43,16.08,2.508,0.057,12191,1
17936,1654745523,18.236,48.07,996,570,12829,19483,939.025,2.36,2.45,16.22,2.529,0.057,12192,1
17937,1654745524,18.243,47.99,1025,568,12827,19471,939.018,2.4,2.5,16.55,2.581,0.058,12193,1
17938,1654745525,18.25,47.87,1028,566,12830,19478,939.027,2.45,2.55,16.87,2.631,0.059,12194,1
17939,1654745526,18.257,47.74,1017,565,12829,19475,939.022,2.51,2.61,17.29,2.696,0.061,12195,1
17940,1654745527,18.264,47.61,1040,577,12831,19477,939.008,2.53,2.63,17.41,2.715,0.061,12196,1
17941,1654745528,18.271,47.56,1005,571,12827,19473,939.008,2.54,2.64,17.51,2.73,0.062,12197,1
17942,1654745529,18.278,47.44,1040,562,12825,19472,939.006,2.57,2.67,17.68,2.758,0.062,12198,1
17943,1654745530,18.285,47.37,1004,568,12826,19475,938.998,2.62,2.72,18.01,2.809,0.063,12199,1
17944,1654745531,18.292,47.32,1067,573,12827,19469,939.005,2.64,2.74,18.17,2.833,0.064,12200,1
17945,1654745532,18.299,47.23,1038,572,12831,19477,939.013,2.65,2.76,18.27,2.848,0.064,12201,1
17946,1654745533,18.306,47.2,1046,571,12824,19469,939.014,2.66,2.76,18.31,2.856,0.065,12202,1
17947,1654745534,18.313,47.16,1009,570,12831,19484,939.021,2.63,2.73,18.09,2.821,0.064,12203,1
17948,1654745535,18.32,47.08,1011,561,12829,19478,939.025,2.58,2.68,17.79,2.773,0.063,12204,1
17949,1654745536,18.327,47.04,1015,569,12831,19481,939.037,2.58,2.68,17.74,2.766,0.062,12205,1
17950,1654745537,18.334,47.04,982,568,12827,19478,939.031,2.54,2.63,17.45,2.722,0.061,12206,1
17951,1654745538,18.341,47.01,990,559,12833,19481,939.023,2.51,2.61,17.3,2.697,0.061,12207,1
17952,1654745539,18.347,46.96,1048,576,12824,19475,939.016,2.47,2.57,17.0,2.651,0.06,12208,1
17953,1654745540,18.354,46.94,1032,580,12820,19470,939.028,2.44,2.53,16.77,2.615,0.059,12209,1
17954,1654745541,18.361,46.89,1009,570,12823,19475,939.027,2.37,2.46,16.31,2.544,0.057,12210,1
17955,1654745542,18.368,46.85,1120,605,12809,19457,939.026,2.34,2.43,16.13,2.515,0.057,12211,1
17956,1654745543,18.375,47.66,1122,605,12805,19458,939.028,2.33,2.43,16.07,2.506,0.057,12212,1
17957,1654745544,18.382,48.51,1090,595,12803,19456,939.027,2.32,2.41,15.96,2.488,0.056,12213,1
17958,1654745545,18.389,49.26,1092,603,12814,19460,939.03,2.28,2.37,15.73,2.452,0.055,12214,1
17959,1654745546,18.395,49.94,1040,590,12814,19464,939.028,2.27,2.36,15.61,2.434,0.055,12215,1
17960,1654745547,18.402,50.48,1086,600,12814,19461,939.029,2.21,2.29,15.2,2.371,0.054,12216,1
17961,1654745548,18.409,50.85,1023,586,12820,19464,939.038,2.17,2.25,14.93,2.328,0.053,12217,1
17962,1654745549,18.416,51.17,1044,588,12817,19470,939.032,2.11,2.19,14.53,2.266,0.051,12218,1
17963,1654745550,18.423,51.46,1038,577,12827,19473,939.039,2.09,2.17,14.35,2.238,0.051,12219,1
17964,1654745551,18.429,51.69,1038,579,12819,19460,939.031,2.06,2.14,14.17,2.209,0.05,12220,1
17965,1654745552,18.436,51.91,1011,577,12822,19469,939.03,2.07,2.15,14.26,2.224,0.05,12221,1
