Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,Fire Alarm
26.26,51.57,1197.0,400.0,12931.0,19433.0,938.731,1.35,1.41,9.31,1.451,0.033,1
26.36,50.91,1172.0,400.0,12936.0,19432.0,938.738,1.37,1.42,9.41,1.468,0.033,1
26.43,50.32,1220.0,400.0,12929.0,19420.0,938.727,1.39,1.45,9.59,1.495,0.034,1
26.47,49.9,1233.0,406.0,12932.0,19420.0,938.729,1.39,1.44,9.56,1.491,0.034,1
26.56,49.53,1266.0,417.0,12921.0,19415.0,938.73,1.39,1.45,9.59,1.495,0.034,1
26.61,49.27,1214.0,404.0,12931.0,19427.0,938.746,1.4,1.45,9.63,1.502,0.034,1
26.63,49.02,1245.0,403.0,12934.0,19420.0,938.754,1.44,1.5,9.94,1.55,0.035,1
26.68,48.85,1274.0,410.0,12923.0,19417.0,938.753,1.46,1.51,10.03,1.564,0.035,1
26.72,48.67,1228.0,406.0,12929.0,19415.0,938.743,1.48,1.54,10.22,1.593,0.036,1
26.75,48.54,1279.0,408.0,12927.0,19410.0,938.742,1.49,1.55,10.26,1.599,0.036,1
26.81,48.45,1253.0,412.0,12932.0,19416.0,938.75,1.5,1.56,10.31,1.608,0.036,1
26.81,48.35,1256.0,403.0,12929.0,19419.0,938.738,1.49,1.54,10.23,1.595,0.036,1
26.87,48.2,1241.0,403.0,12933.0,19425.0,938.739,1.46,1.52,10.07,1.57,0.035,1
26.87,48.15,1247.0,413.0,12927.0,19412.0,938.736,1.47,1.52,10.08,1.572,0.036,1
26.91,48.07,1226.0,401.0,12930.0,19409.0,938.721,1.48,1.54,10.19,1.59,0.036,1
26.92,47.97,1210.0,400.0,12936.0,19429.0,938.733,1.5,1.55,10.29,1.605,0.036,1
26.95,47.93,1230.0,400.0,12930.0,19419.0,938.743,1.51,1.56,10.37,1.617,0.037,1
26.94,47.87,1254.0,409.0,12926.0,19417.0,938.741,1.54,1.6,10.62,1.656,0.037,1
26.94,47.8,1224.0,407.0,12927.0,19416.0,938.745,1.55,1.61,10.68,1.665,0.038,1
26.98,47.79,1256.0,408.0,12925.0,19415.0,938.745,1.56,1.62,10.75,1.676,0.038,1
26.96,47.72,1231.0,400.0,12928.0,19418.0,938.749,1.56,1.62,10.76,1.678,0.038,1
26.99,47.69,1256.0,412.0,12923.0,19416.0,938.738,1.57,1.63,10.81,1.686,0.038,1
27.02,47.66,1260.0,408.0,12931.0,19420.0,938.733,1.57,1.63,10.8,1.684,0.038,1
27.02,47.63,1237.0,400.0,12931.0,19420.0,938.729,1.58,1.64,10.86,1.693,0.038,1
27.04,47.61,1251.0,406.0,12928.0,19420.0,938.728,1.57,1.63,10.82,1.687,0.038,1
27.04,47.56,1268.0,413.0,12922.0,19415.0,938.723,1.53,1.59,10.51,1.639,0.037,1
27.05,47.51,1253.0,406.0,12929.0,19420.0,938.725,1.51,1.56,10.37,1.617,0.037,1
25.91,47.51,1308.0,432.0,12919.0,19407.0,938.719,1.47,1.53,10.11,1.576,0.036,1
25.48,48.3,1306.0,433.0,12916.0,19407.0,938.727,1.44,1.49,9.89,1.542,0.035,1
25.3,49.13,1285.0,429.0,12916.0,19407.0,938.731,1.37,1.43,9.45,1.473,0.033,1
25.17,49.89,1308.0,436.0,12911.0,19409.0,938.737,1.36,1.41,9.37,1.461,0.033,1
25.1,50.6,1289.0,422.0,12920.0,19413.0,938.743,1.36,1.41,9.36,1.46,0.033,1
25.02,51.1,1268.0,425.0,12923.0,19413.0,938.743,1.36,1.42,9.38,1.463,0.033,1
24.95,51.54,1241.0,409.0,12925.0,19418.0,938.74,1.36,1.41,9.35,1.458,0.033,1
24.92,51.9,1224.0,413.0,12925.0,19415.0,938.737,1.35,1.4,9.28,1.447,0.033,1
24.83,52.17,1235.0,411.0,12928.0,19421.0,938.753,1.33,1.38,9.14,1.425,0.032,1
24.8,52.38,1281.0,409.0,12931.0,19424.0,938.756,1.29,1.34,8.88,1.384,0.031,1
24.76,52.62,1195.0,404.0,12925.0,19414.0,938.748,1.28,1.33,8.8,1.372,0.031,1
24.71,52.83,1239.0,400.0,12932.0,19421.0,938.728,1.27,1.32,8.73,1.361,0.031,1
24.69,52.98,1195.0,400.0,12936.0,19430.0,938.716,1.27,1.32,8.77,1.368,0.031,1
24.66,53.1,1239.0,400.0,12930.0,19418.0,938.717,1.32,1.38,9.12,1.422,0.032,1
24.61,53.26,1193.0,400.0,12933.0,19433.0,938.724,1.36,1.41,9.33,1.455,0.033,1
24.62,53.32,1245.0,410.0,12930.0,19422.0,938.724,1.42,1.47,9.76,1.522,0.034,1
24.58,53.41,1208.0,400.0,12935.0,19424.0,938.726,1.43,1.48,9.82,1.531,0.035,1
24.57,53.53,1208.0,400.0,12934.0,19423.0,938.716,1.42,1.48,9.78,1.525,0.034,1
24.54,53.6,1208.0,400.0,12934.0,19424.0,938.716,1.42,1.47,9.74,1.52,0.034,1
24.49,53.66,1226.0,406.0,12927.0,19421.0,938.722,1.4,1.45,9.62,1.5,0.034,1
24.48,53.76,1189.0,400.0,12933.0,19433.0,938.729,1.39,1.45,9.58,1.494,0.034,1
24.48,53.81,1199.0,400.0,12934.0,19432.0,938.724,1.38,1.44,9.51,1.483,0.034,1
24.44,53.9,1210.0,400.0,12933.0,19417.0,938.721,1.38,1.44,9.52,1.484,0.034,1
24.44,53.93,1210.0,400.0,12934.0,19429.0,938.729,1.37,1.42,9.4,1.465,0.033,1
24.44,53.96,1199.0,400.0,12934.0,19427.0,938.724,1.35,1.4,9.29,1.449,0.033,1
24.41,54.04,1186.0,400.0,12937.0,19432.0,938.721,1.34,1.39,9.22,1.437,0.032,1
24.38,54.1,1186.0,400.0,12937.0,19439.0,938.719,1.35,1.41,9.33,1.454,0.033,1
24.38,54.14,1147.0,400.0,12937.0,19446.0,938.713,1.4,1.45,9.63,1.501,0.034,1
24.37,54.19,1159.0,400.0,12939.0,19438.0,938.714,1.44,1.5,9.94,1.551,0.035,1
24.34,54.21,1174.0,403.0,12934.0,19430.0,938.713,1.46,1.52,10.04,1.565,0.035,1
25.57,54.32,1090.0,400.0,12950.0,19455.0,938.703,1.47,1.53,10.14,1.582,0.036,1
25.93,53.53,1101.0,400.0,12949.0,19458.0,938.712,1.48,1.54,10.2,1.591,0.036,1
26.13,52.57,1159.0,400.0,12940.0,19436.0,938.71,1.49,1.55,10.24,1.597,0.036,1
26.25,51.74,1136.0,400.0,12942.0,19449.0,938.711,1.48,1.54,10.18,1.588,0.036,1
26.33,51.06,1145.0,400.0,12944.0,19446.0,938.711,1.45,1.51,10.0,1.56,0.035,1
26.41,50.56,1186.0,400.0,12940.0,19435.0,938.729,1.44,1.5,9.94,1.55,0.035,1
26.47,50.09,1136.0,400.0,12941.0,19439.0,938.729,1.43,1.49,9.86,1.537,0.035,1
26.54,49.73,1168.0,400.0,12938.0,19440.0,938.729,1.43,1.48,9.83,1.533,0.035,1
26.57,49.45,1195.0,400.0,12935.0,19427.0,938.73,1.42,1.47,9.76,1.523,0.034,1
26.61,49.24,1151.0,400.0,12936.0,19437.0,938.731,1.42,1.47,9.77,1.523,0.034,1
26.67,49.03,1184.0,400.0,12935.0,19436.0,938.724,1.44,1.5,9.92,1.547,0.035,1
26.68,48.88,1184.0,400.0,12933.0,19435.0,938.721,1.45,1.5,9.96,1.553,0.035,1
26.75,48.7,1186.0,400.0,12940.0,19425.0,938.717,1.5,1.56,10.3,1.607,0.036,1
26.8,48.59,1153.0,400.0,12935.0,19434.0,938.724,1.51,1.57,10.42,1.625,0.037,1
26.81,48.51,1180.0,400.0,12935.0,19437.0,938.721,1.53,1.59,10.52,1.64,0.037,1
26.83,48.4,1191.0,400.0,12933.0,19430.0,938.731,1.53,1.59,10.56,1.646,0.037,1
26.84,48.3,1164.0,400.0,12937.0,19434.0,938.737,1.56,1.63,10.77,1.679,0.038,1
26.87,48.25,1201.0,400.0,12938.0,19429.0,938.746,1.59,1.65,10.92,1.703,0.038,1
26.9,48.2,1199.0,400.0,12944.0,19438.0,938.735,1.59,1.65,10.94,1.706,0.039,1
26.92,48.1,1161.0,400.0,12937.0,19434.0,938.727,1.58,1.64,10.86,1.694,0.038,1
26.94,48.09,1176.0,400.0,12937.0,19431.0,938.728,1.57,1.63,10.82,1.688,0.038,1
26.96,48.02,1205.0,400.0,12937.0,19429.0,938.727,1.58,1.64,10.84,1.69,0.038,1
26.98,47.99,1218.0,400.0,12939.0,19420.0,938.731,1.57,1.63,10.79,1.682,0.038,1
27.01,47.95,1214.0,400.0,12942.0,19429.0,938.741,1.56,1.62,10.74,1.675,0.038,1
27.02,47.88,1197.0,400.0,12949.0,19431.0,938.736,1.58,1.64,10.84,1.691,0.038,1
27.04,47.83,1180.0,400.0,12946.0,19438.0,938.731,1.58,1.64,10.88,1.697,0.038,1
27.04,47.81,1161.0,400.0,12944.0,19430.0,938.729,1.57,1.63,10.78,1.682,0.038,1
27.08,47.71,1201.0,400.0,12946.0,19428.0,938.738,1.61,1.67,11.05,1.724,0.039,1
27.08,47.71,1143.0,400.0,12955.0,19438.0,938.741,1.64,1.7,11.26,1.756,0.04,1
27.06,47.59,1210.0,400.0,12946.0,19430.0,938.747,1.71,1.78,11.77,1.835,0.041,1
25.93,47.58,1266.0,400.0,12937.0,19420.0,938.746,1.72,1.79,11.85,1.848,0.042,1
25.55,48.33,1262.0,404.0,12929.0,19414.0,938.736,1.72,1.79,11.83,1.845,0.042,1
25.34,49.23,1249.0,400.0,12935.0,19419.0,938.729,1.71,1.77,11.75,1.832,0.041,1
25.22,50.0,1247.0,400.0,12939.0,19417.0,938.734,1.68,1.74,11.54,1.799,0.041,1
25.14,50.66,1193.0,400.0,12941.0,19426.0,938.735,1.67,1.73,11.47,1.788,0.04,1
25.06,51.14,1161.0,400.0,12945.0,19430.0,938.733,1.65,1.71,11.35,1.77,0.04,1
24.99,51.6,1214.0,400.0,12951.0,19437.0,938.729,1.63,1.69,11.18,1.744,0.039,1
24.95,51.91,1149.0,400.0,12953.0,19432.0,938.729,1.61,1.67,11.09,1.729,0.039,1
24.89,52.19,1210.0,400.0,12959.0,19424.0,938.744,1.6,1.66,11.01,1.717,0.039,1
24.85,52.33,1161.0,400.0,12960.0,19434.0,938.74,1.61,1.67,11.08,1.727,0.039,1
24.8,52.54,1212.0,400.0,12960.0,19432.0,938.731,1.63,1.69,11.19,1.746,0.039,1
24.76,52.66,1130.0,400.0,12959.0,19438.0,938.741,1.65,1.71,11.35,1.77,0.04,1
24.75,52.75,1176.0,400.0,12954.0,19438.0,938.74,1.7,1.77,11.73,1.83,0.041,1
24.71,52.87,1191.0,400.0,12951.0,19430.0,938.738,1.74,1.8,11.95,1.864,0.042,1
24.69,52.97,1195.0,400.0,12962.0,19441.0,938.735,1.77,1.84,12.16,1.897,0.043,1
24.65,53.02,1182.0,400.0,12952.0,19430.0,938.734,1.77,1.84,12.19,1.901,0.043,1
24.62,53.17,1193.0,400.0,12957.0,19426.0,938.733,1.79,1.86,12.32,1.921,0.043,1
24.62,53.28,1207.0,400.0,12960.0,19431.0,938.724,1.78,1.85,12.25,1.911,0.043,1
24.59,53.3,1161.0,400.0,12960.0,19440.0,938.728,1.72,1.79,11.87,1.851,0.042,1
24.55,53.35,1174.0,400.0,12963.0,19435.0,938.726,1.7,1.77,11.73,1.83,0.041,1
24.54,53.39,1210.0,400.0,12957.0,19428.0,938.724,1.66,1.72,11.4,1.778,0.04,1
24.55,53.41,1147.0,400.0,12968.0,19439.0,938.728,1.64,1.7,11.26,1.756,0.04,1
24.51,53.39,1212.0,400.0,12962.0,19425.0,938.737,1.62,1.68,11.14,1.737,0.039,1
24.49,53.4,1147.0,400.0,12964.0,19425.0,938.738,1.62,1.68,11.16,1.74,0.039,1
24.48,53.36,1174.0,400.0,12970.0,19435.0,938.725,1.62,1.69,11.18,1.743,0.039,1
24.47,53.33,1189.0,400.0,12974.0,19434.0,938.735,1.67,1.74,11.51,1.795,0.041,1
24.47,53.31,1163.0,400.0,12980.0,19438.0,938.731,1.7,1.76,11.68,1.822,0.041,1
24.45,53.36,1140.0,400.0,12993.0,19448.0,938.746,1.74,1.8,11.95,1.863,0.042,1
24.44,53.35,1092.0,400.0,12989.0,19449.0,938.732,1.76,1.83,12.15,1.894,0.043,1
24.43,53.38,1107.0,400.0,12994.0,19458.0,938.731,1.85,1.92,12.72,1.983,0.045,1
25.64,53.32,981.0,400.0,13015.0,19480.0,938.727,1.88,1.96,12.96,2.02,0.046,1
25.99,52.49,1000.0,400.0,13016.0,19472.0,938.738,1.96,2.04,13.51,2.107,0.048,1
26.18,51.48,1023.0,400.0,13010.0,19476.0,938.73,2.01,2.09,13.82,2.155,0.049,1
26.29,50.61,1023.0,400.0,13012.0,19473.0,938.721,2.04,2.12,14.06,2.192,0.05,1
26.37,49.9,1009.0,400.0,13012.0,19469.0,938.719,2.04,2.12,14.04,2.19,0.049,1
26.46,49.27,1021.0,400.0,13016.0,19475.0,938.724,2.05,2.13,14.14,2.205,0.05,1
26.51,48.83,940.0,400.0,13017.0,19477.0,938.727,2.06,2.14,14.14,2.206,0.05,1
26.57,48.49,927.0,400.0,13026.0,19494.0,938.729,2.09,2.17,14.37,2.241,0.051,1
26.64,48.15,950.0,400.0,13026.0,19495.0,938.739,2.11,2.19,14.52,2.264,0.051,1
26.67,47.92,933.0,400.0,13023.0,19499.0,938.745,2.17,2.26,14.97,2.334,0.053,1
26.68,47.66,956.0,400.0,13021.0,19488.0,938.753,2.21,2.3,15.22,2.374,0.054,1
26.74,47.44,950.0,400.0,13017.0,19490.0,938.761,2.22,2.31,15.28,2.382,0.054,1
26.77,47.28,923.0,400.0,13027.0,19491.0,938.751,2.18,2.27,15.02,2.343,0.053,1
26.8,47.17,925.0,400.0,13030.0,19492.0,938.739,2.14,2.22,14.71,2.294,0.052,1
26.81,47.09,906.0,400.0,13031.0,19504.0,938.739,2.09,2.18,14.42,2.248,0.051,1
26.88,47.01,944.0,400.0,13029.0,19498.0,938.744,2.08,2.16,14.29,2.229,0.05,1
26.9,46.87,944.0,400.0,13027.0,19497.0,938.749,2.1,2.18,14.42,2.249,0.051,1
26.91,46.78,915.0,400.0,13025.0,19495.0,938.751,2.09,2.17,14.38,2.242,0.051,1
26.94,46.74,898.0,400.0,13023.0,19503.0,938.75,2.1,2.18,14.43,2.251,0.051,1
26.95,46.68,919.0,400.0,13026.0,19502.0,938.751,2.09,2.18,14.41,2.248,0.051,1
26.96,46.68,902.0,400.0,13022.0,19497.0,938.749,2.09,2.17,14.37,2.241,0.051,1
26.98,46.61,906.0,400.0,13016.0,19498.0,938.744,2.1,2.18,14.44,2.252,0.051,1
26.98,46.54,894.0,400.0,13018.0,19507.0,938.744,2.12,2.21,14.62,2.28,0.052,1
27.01,46.49,923.0,400.0,13015.0,19505.0,938.753,2.13,2.21,14.67,2.288,0.052,1
27.02,46.48,923.0,400.0,13020.0,19502.0,938.746,2.22,2.3,15.27,2.381,0.054,1
27.05,46.47,933.0,400.0,13008.0,19497.0,938.754,2.24,2.33,15.41,2.403,0.054,1
27.06,46.44,923.0,400.0,13012.0,19503.0,938.749,2.25,2.33,15.46,2.41,0.054,1
27.09,46.46,938.0,400.0,13009.0,19499.0,938.747,2.25,2.33,15.45,2.41,0.054,1
27.11,46.48,954.0,400.0,13001.0,19493.0,938.74,2.23,2.32,15.35,2.393,0.054,1
27.11,46.44,898.0,400.0,13007.0,19499.0,938.739,2.21,2.29,15.2,2.371,0.054,1
25.92,46.47,1007.0,400.0,12989.0,19474.0,938.747,2.21,2.29,15.2,2.37,0.054,1
25.53,47.3,1074.0,400.0,12980.0,19463.0,938.742,2.17,2.25,14.91,2.324,0.052,1
25.34,48.13,1069.0,400.0,12982.0,19465.0,938.749,2.17,2.25,14.91,2.326,0.053,1
25.2,48.94,1050.0,400.0,12985.0,19473.0,938.745,2.17,2.26,14.94,2.33,0.053,1
25.09,49.59,1034.0,400.0,12985.0,19470.0,938.744,2.18,2.27,15.01,2.34,0.053,1
25.05,50.19,1032.0,400.0,12973.0,19468.0,938.758,2.17,2.26,14.96,2.334,0.053,1
24.98,50.73,1011.0,400.0,12974.0,19470.0,938.746,2.16,2.25,14.88,2.32,0.052,1
24.92,51.2,1038.0,400.0,12959.0,19465.0,938.732,2.13,2.21,14.63,2.281,0.052,1
24.86,51.62,1069.0,400.0,12951.0,19460.0,938.733,2.1,2.18,14.47,2.256,0.051,1
24.78,52.02,1059.0,400.0,12954.0,19466.0,938.743,2.05,2.13,14.14,2.205,0.05,1
24.76,52.36,1078.0,400.0,12951.0,19470.0,938.747,2.06,2.15,14.21,2.216,0.05,1
24.72,52.59,1076.0,400.0,12943.0,19450.0,938.737,2.09,2.17,14.38,2.243,0.051,1
24.71,52.77,1090.0,400.0,12940.0,19456.0,938.735,2.1,2.18,14.43,2.251,0.051,1
24.65,52.9,1096.0,400.0,12946.0,19456.0,938.731,2.1,2.19,14.49,2.259,0.051,1
24.59,53.03,1161.0,400.0,12939.0,19450.0,938.743,2.11,2.19,14.49,2.26,0.051,1
24.54,53.16,1176.0,400.0,12934.0,19438.0,938.74,2.05,2.13,14.1,2.198,0.05,1
24.54,53.26,1149.0,400.0,12934.0,19444.0,938.736,2.02,2.1,13.9,2.168,0.049,1
24.49,53.32,1103.0,400.0,12940.0,19453.0,938.733,1.98,2.06,13.66,2.13,0.048,1
24.49,53.4,1166.0,400.0,12939.0,19440.0,938.737,1.96,2.04,13.5,2.105,0.048,1
24.47,53.47,1124.0,400.0,12944.0,19449.0,938.736,1.99,2.07,13.69,2.134,0.048,1
24.45,53.49,1145.0,400.0,12935.0,19437.0,938.725,2.03,2.11,13.97,2.178,0.049,1
24.44,53.53,1138.0,400.0,12944.0,19443.0,938.718,2.04,2.12,14.06,2.193,0.05,1
24.41,53.61,1122.0,400.0,12943.0,19443.0,938.722,2.04,2.12,14.04,2.189,0.049,1
24.41,53.63,1155.0,400.0,12947.0,19439.0,938.72,2.03,2.11,13.95,2.176,0.049,1
24.43,53.7,1168.0,400.0,12941.0,19445.0,938.716,2.04,2.12,14.06,2.192,0.05,1
24.38,53.72,1140.0,400.0,12939.0,19442.0,938.723,2.05,2.13,14.11,2.201,0.05,1
24.37,53.77,1195.0,400.0,12940.0,19428.0,938.716,2.05,2.13,14.09,2.197,0.05,1
24.37,53.83,1172.0,400.0,12942.0,19440.0,938.713,2.07,2.15,14.27,2.226,0.05,1
24.37,53.88,1184.0,400.0,12943.0,19435.0,938.718,2.11,2.19,14.52,2.264,0.051,1
24.34,53.9,1159.0,400.0,12939.0,19441.0,938.725,2.12,2.2,14.6,2.277,0.051,1
25.57,53.94,1124.0,400.0,12961.0,19462.0,938.716,2.15,2.23,14.78,2.306,0.052,1
25.95,53.11,1109.0,400.0,12953.0,19447.0,938.71,2.15,2.23,14.78,2.305,0.052,1
26.09,52.14,1115.0,400.0,12954.0,19450.0,938.715,2.14,2.22,14.7,2.292,0.052,1
26.22,51.27,1117.0,400.0,12954.0,19443.0,938.717,2.13,2.21,14.63,2.281,0.052,1
26.33,50.65,1159.0,400.0,12953.0,19443.0,938.735,2.11,2.19,14.5,2.261,0.051,1
26.4,50.06,1117.0,400.0,12958.0,19449.0,938.731,2.09,2.17,14.39,2.243,0.051,1
26.46,49.62,1141.0,400.0,12953.0,19441.0,938.739,2.07,2.15,14.25,2.222,0.05,1
26.53,49.27,1151.0,400.0,12947.0,19438.0,938.741,2.03,2.1,13.94,2.174,0.049,1
26.56,48.98,1145.0,400.0,12946.0,19432.0,938.74,2.0,2.08,13.78,2.148,0.049,1
26.58,48.83,1166.0,400.0,12947.0,19440.0,938.734,1.91,1.98,13.15,2.05,0.046,1
26.65,48.71,1191.0,400.0,12942.0,19425.0,938.733,1.85,1.92,12.73,1.985,0.045,1
26.67,48.55,1157.0,400.0,12947.0,19441.0,938.733,1.81,1.88,12.47,1.945,0.044,1
26.71,48.49,1220.0,400.0,12937.0,19422.0,938.726,1.8,1.87,12.42,1.936,0.044,1
26.75,48.34,1222.0,404.0,12933.0,19422.0,938.723,1.79,1.86,12.32,1.922,0.043,1
26.78,48.22,1201.0,400.0,12941.0,19430.0,938.726,1.78,1.85,12.23,1.907,0.043,1
26.84,48.14,1224.0,412.0,12933.0,19422.0,938.73,1.78,1.85,12.24,1.909,0.043,1
26.84,48.07,1220.0,401.0,12938.0,19427.0,938.721,1.8,1.87,12.41,1.936,0.044,1
26.88,47.99,1266.0,415.0,12930.0,19411.0,938.723,1.87,1.94,12.84,2.002,0.045,1
26.92,48.01,1264.0,409.0,12932.0,19412.0,938.726,1.9,1.97,13.08,2.04,0.046,1
26.94,47.87,1256.0,420.0,12932.0,19412.0,938.731,1.92,1.99,13.21,2.06,0.047,1
26.95,47.83,1212.0,405.0,12934.0,19419.0,938.715,1.93,2.01,13.29,2.073,0.047,1
26.96,47.83,1237.0,401.0,12929.0,19415.0,938.719,1.9,1.98,13.09,2.041,0.046,1
26.98,47.77,1264.0,406.0,12932.0,19415.0,938.724,1.89,1.96,13.0,2.027,0.046,1
26.99,47.69,1327.0,421.0,12926.0,19405.0,938.728,1.89,1.97,13.03,2.031,0.046,1
26.99,47.69,1272.0,420.0,12932.0,19411.0,938.739,1.88,1.96,12.97,2.022,0.046,1
27.04,47.63,1289.0,408.0,12923.0,19409.0,938.733,1.89,1.96,12.99,2.026,0.046,1
27.06,47.6,1300.0,422.0,12924.0,19398.0,938.731,1.88,1.96,12.95,2.02,0.046,1
27.04,47.52,1283.0,415.0,12932.0,19407.0,938.735,1.87,1.95,12.9,2.012,0.045,1
27.06,47.5,1314.0,408.0,12932.0,19411.0,938.731,1.84,1.91,12.64,1.972,0.045,1
27.05,47.45,1300.0,423.0,12929.0,19398.0,938.735,1.8,1.87,12.42,1.936,0.044,1
25.92,47.48,1396.0,450.0,12913.0,19384.0,938.735,1.73,1.8,11.94,1.861,0.042,1
25.48,48.22,1396.0,449.0,12911.0,19374.0,938.733,1.71,1.78,11.78,1.838,0.042,1
25.33,49.1,1352.0,436.0,12916.0,19383.0,938.73,1.67,1.74,11.52,1.797,0.041,1
25.2,49.88,1360.0,442.0,12915.0,19386.0,938.725,1.66,1.72,11.41,1.779,0.04,1
25.09,50.59,1396.0,438.0,12922.0,19389.0,938.735,1.63,1.69,11.2,1.746,0.039,1
25.03,51.11,1375.0,433.0,12919.0,19397.0,938.738,1.61,1.68,11.11,1.732,0.039,1
24.96,51.54,1329.0,423.0,12917.0,19393.0,938.745,1.6,1.66,11.01,1.717,0.039,1
24.9,51.92,1310.0,424.0,12925.0,19400.0,938.744,1.59,1.65,10.93,1.705,0.039,1
24.83,52.24,1289.0,426.0,12925.0,19394.0,938.74,1.58,1.64,10.89,1.699,0.038,1
24.79,52.44,1321.0,418.0,12926.0,19401.0,938.72,1.59,1.66,10.97,1.711,0.039,1
24.73,52.67,1350.0,433.0,12921.0,19392.0,938.732,1.59,1.65,10.92,1.703,0.038,1
24.71,52.93,1300.0,419.0,12925.0,19396.0,938.734,1.59,1.65,10.92,1.703,0.038,1
24.66,53.09,1325.0,433.0,12922.0,19399.0,938.732,1.55,1.61,10.66,1.663,0.038,1
24.61,53.24,1339.0,424.0,12915.0,19390.0,938.741,1.53,1.59,10.54,1.644,0.037,1
24.59,53.39,1352.0,427.0,12922.0,19396.0,938.741,1.51,1.57,10.39,1.62,0.037,1
24.55,53.53,1333.0,425.0,12924.0,19397.0,938.748,1.45,1.51,10.01,1.562,0.035,1
24.55,53.65,1371.0,435.0,12922.0,19398.0,938.742,1.42,1.47,9.76,1.521,0.034,1
24.52,53.74,1316.0,422.0,12919.0,19400.0,938.736,1.38,1.43,9.48,1.479,0.033,1
24.51,53.83,1352.0,426.0,12919.0,19389.0,938.734,1.37,1.43,9.45,1.473,0.033,1
24.49,53.9,1346.0,426.0,12923.0,19394.0,938.729,1.35,1.41,9.32,1.454,0.033,1
24.47,53.94,1346.0,429.0,12916.0,19391.0,938.732,1.35,1.4,9.29,1.448,0.033,1
24.44,54.06,1323.0,419.0,12921.0,19401.0,938.735,1.4,1.45,9.63,1.502,0.034,1
24.41,54.08,1318.0,426.0,12923.0,19395.0,938.732,1.4,1.46,9.67,1.507,0.034,1
24.41,54.16,1367.0,438.0,12914.0,19390.0,938.746,1.39,1.44,9.54,1.488,0.034,1
24.37,54.2,1335.0,431.0,12918.0,19395.0,938.745,1.38,1.44,9.51,1.483,0.033,1
24.4,54.24,1323.0,422.0,12921.0,19397.0,938.739,1.38,1.43,9.47,1.476,0.033,1
24.37,54.27,1295.0,421.0,12928.0,19399.0,938.739,1.37,1.42,9.42,1.469,0.033,1
24.34,54.34,1320.0,426.0,12922.0,19397.0,938.735,1.37,1.42,9.43,1.47,0.033,1
24.33,54.35,1291.0,415.0,12925.0,19404.0,938.748,1.39,1.44,9.56,1.491,0.034,1
24.33,54.41,1277.0,413.0,12925.0,19409.0,938.731,1.45,1.51,10.01,1.561,0.035,1
25.55,54.48,1233.0,400.0,12945.0,19424.0,938.726,1.49,1.55,10.25,1.599,0.036,1
25.88,53.66,1201.0,400.0,12945.0,19430.0,938.723,1.57,1.63,10.79,1.682,0.038,1
26.09,52.74,1208.0,400.0,12946.0,19426.0,938.723,1.62,1.68,11.12,1.735,0.039,1
26.22,51.89,1247.0,400.0,12934.0,19415.0,938.718,1.65,1.72,11.39,1.776,0.04,1
26.29,51.24,1224.0,400.0,12937.0,19418.0,938.717,1.74,1.81,11.99,1.869,0.042,1
26.37,50.7,1235.0,400.0,12940.0,19423.0,938.721,1.79,1.86,12.35,1.926,0.044,1
26.43,50.25,1237.0,400.0,12941.0,19418.0,938.725,1.84,1.91,12.68,1.977,0.045,1
26.48,49.92,1241.0,404.0,12937.0,19418.0,938.741,1.84,1.91,12.64,1.971,0.045,1
26.54,49.59,1256.0,400.0,12938.0,19421.0,938.74,1.78,1.85,12.27,1.914,0.043,1
26.6,49.37,1260.0,401.0,12937.0,19415.0,938.74,1.77,1.84,12.19,1.901,0.043,1
26.64,49.2,1230.0,408.0,12936.0,19414.0,938.738,1.74,1.81,11.96,1.865,0.042,1
26.69,49.01,1260.0,400.0,12934.0,19416.0,938.743,1.73,1.79,11.88,1.853,0.042,1
26.71,48.86,1293.0,410.0,12931.0,19404.0,938.742,1.68,1.75,11.57,1.805,0.041,1
26.75,48.74,1260.0,401.0,12937.0,19409.0,938.739,1.65,1.72,11.37,1.773,0.04,1
26.77,48.66,1260.0,400.0,12933.0,19404.0,938.739,1.6,1.67,11.05,1.722,0.039,1
26.8,48.57,1283.0,408.0,12938.0,19415.0,938.74,1.61,1.67,11.06,1.725,0.039,1
26.81,48.46,1272.0,405.0,12939.0,19411.0,938.738,1.66,1.72,11.4,1.778,0.04,1
26.84,48.38,1262.0,400.0,12938.0,19411.0,938.745,1.67,1.74,11.53,1.798,0.041,1
26.87,48.28,1279.0,400.0,12943.0,19412.0,938.75,1.68,1.74,11.53,1.798,0.041,1
26.9,48.21,1293.0,400.0,12938.0,19410.0,938.743,1.68,1.74,11.54,1.799,0.041,1
26.91,48.14,1262.0,400.0,12942.0,19405.0,938.752,1.68,1.74,11.53,1.798,0.041,1
26.94,48.06,1266.0,400.0,12943.0,19408.0,938.748,1.7,1.76,11.68,1.821,0.041,1
26.96,48.0,1231.0,400.0,12942.0,19415.0,938.743,1.71,1.78,11.76,1.834,0.041,1
26.95,47.97,1264.0,400.0,12937.0,19408.0,938.746,1.74,1.81,11.97,1.867,0.042,1
26.96,47.9,1264.0,400.0,12936.0,19410.0,938.752,1.76,1.83,12.1,1.887,0.043,1
